ANNIO,DESC_CONSUMO,diag_group,iafas,tipo_consumo,total_neto,total_cantidad
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Leucemias,FISSAL,INSUMO,857.51,179
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Linfomas,FISSAL,INSUMO,2200.72,455
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Linfomas,SIS,INSUMO,64.09,13
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Mama,FISSAL,INSUMO,14276.689999999999,2950
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Mama,SIS,INSUMO,162.69,33
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Próstata,FISSAL,INSUMO,2553.36,543
2021,COMPRESA DE GASA QUIRURGICA CON HILO RADIOPACO ESTERIL CON 5 CAPAS 15 cm X 50 cm,Próstata,SIS,INSUMO,58.5,12
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Colon,FISSAL,INSUMO,7695.28,895
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Colon,SIS,INSUMO,178.71,21
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Cuello uterino,FISSAL,INSUMO,3574.18,410
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Cuello uterino,SIS,INSUMO,50.94,6
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Estómago,FISSAL,INSUMO,8439.9,998
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Estómago,SIS,INSUMO,111.91,13
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Leucemias,FISSAL,INSUMO,532.88,61
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Leucemias,SIS,INSUMO,8.43,1
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Linfomas,FISSAL,INSUMO,1158.91,134
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Mama,FISSAL,INSUMO,17495.35,2020
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Mama,SIS,INSUMO,169.77,19
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Próstata,FISSAL,INSUMO,3164.3199999999997,382
2021,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 48 cm X 48 cm X 5,Próstata,SIS,INSUMO,16.86,2
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Colon,FISSAL,INSUMO,624.9599999999999,51
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Colon,SIS,INSUMO,26.04,2
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Cuello uterino,FISSAL,INSUMO,351.54,27
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Estómago,FISSAL,INSUMO,533.8199999999999,43
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Estómago,SIS,INSUMO,13.02,1
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Leucemias,FISSAL,INSUMO,19230.54,1622
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Leucemias,SIS,INSUMO,13.02,1
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Linfomas,FISSAL,INSUMO,3671.64,308
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Linfomas,SIS,INSUMO,13.02,9
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Mama,FISSAL,INSUMO,598.92,49
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Mama,SIS,INSUMO,13.02,1
2021,"CONECTOR BIFURCADO CON ADAPTADOR EN ""Y"" PEDIATRICO",Próstata,FISSAL,INSUMO,117.17999999999999,9
2021,CONECTOR SIN AGUJA,Colon,FISSAL,INSUMO,6568.9,2250
2021,CONECTOR SIN AGUJA,Colon,SIS,INSUMO,480.5,155
2021,CONECTOR SIN AGUJA,Cuello uterino,FISSAL,INSUMO,12638.7,4166
2021,CONECTOR SIN AGUJA,Cuello uterino,SIS,INSUMO,545.6,176
2021,CONECTOR SIN AGUJA,Estómago,FISSAL,INSUMO,9978.9,3307
2021,CONECTOR SIN AGUJA,Estómago,SIS,INSUMO,1044.7,339
2021,CONECTOR SIN AGUJA,Leucemias,FISSAL,INSUMO,91611.2,30864
2021,CONECTOR SIN AGUJA,Leucemias,SIS,INSUMO,818.4,269
2021,CONECTOR SIN AGUJA,Linfomas,FISSAL,INSUMO,23885.5,8251
2021,CONECTOR SIN AGUJA,Linfomas,SIS,INSUMO,455.7,189
2021,CONECTOR SIN AGUJA,Mama,FISSAL,INSUMO,10292.0,3346
2021,CONECTOR SIN AGUJA,Mama,SIS,INSUMO,198.4,64
2021,CONECTOR SIN AGUJA,Próstata,FISSAL,INSUMO,4200.5,1385
2021,CONECTOR SIN AGUJA,Próstata,SIS,INSUMO,142.6,46
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Colon,FISSAL,INSUMO,238.4,24
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Cuello uterino,FISSAL,INSUMO,141.27,9
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Estómago,FISSAL,INSUMO,94.18,7
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Leucemias,FISSAL,INSUMO,3000.68,201
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Leucemias,SIS,INSUMO,43.5,3
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Linfomas,FISSAL,INSUMO,1478.32,104
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Mama,FISSAL,INSUMO,252.72,19
2021,CONECTOR TRIFURCADO CON ADAPTADOR EN Y PARA ADULTO,Próstata,FISSAL,INSUMO,48.27,3
2021,CUBETA DE ACERO QUIRURGICO CON TAPA 30 cm x 20 cm x 5 cm,Linfomas,FISSAL,INSUMO,0.0,2
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Colon,FISSAL,INSUMO,728.3399999999999,33
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Colon,SIS,INSUMO,111.6,5
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Cuello uterino,FISSAL,INSUMO,1515.02,73
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Cuello uterino,SIS,INSUMO,64.22,3
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Estómago,FISSAL,INSUMO,724.23,33
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Estómago,SIS,INSUMO,110.23,5
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Leucemias,FISSAL,INSUMO,1102.3,52
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Linfomas,FISSAL,INSUMO,482.82,23
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Mama,FISSAL,INSUMO,4176.01,190
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Mama,SIS,INSUMO,43.269999999999996,2
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Próstata,FISSAL,INSUMO,3555.16,165
2021,CUCHILLA DESCARTABLE RECORTADORA QUIRURGICA DE VELLO TIPO CLIPPER,Próstata,SIS,INSUMO,22.32,1
2021,Cambio de apositos y curaciónes (que no sea para quemaduras) bajo anestesia (diferente de la local),Cuello uterino,FISSAL,PROCEDIMIENTO,25.66,1
2021,Cambio de apositos y curaciónes (que no sea para quemaduras) bajo anestesia (diferente de la local),Leucemias,FISSAL,PROCEDIMIENTO,0.0,3
2021,Captacion por tiroides,Mama,FISSAL,PROCEDIMIENTO,211.96,1
2021,Cariotipo + banda GTG de médula ósea,Cuello uterino,FISSAL,PROCEDIMIENTO,0.0,1
2021,Cariotipo + banda GTG de médula ósea,Leucemias,FISSAL,PROCEDIMIENTO,80884.15,405
2021,Cariotipo + banda GTG de médula ósea,Leucemias,SIS,PROCEDIMIENTO,4914.4800000000005,24
2021,Cariotipo + banda GTG de médula ósea,Linfomas,FISSAL,PROCEDIMIENTO,1433.39,7
2021,Cariotipo + banda GTG de médula ósea,Mama,FISSAL,PROCEDIMIENTO,614.3100000000001,3
2021,Cariotipo + banda GTG de sangre periférica,Leucemias,FISSAL,PROCEDIMIENTO,14366.3,68
2021,Cariotipo + banda GTG de sangre periférica,Leucemias,SIS,PROCEDIMIENTO,442.04,4
2021,Cariotipo + banda GTG de sangre periférica,Linfomas,FISSAL,PROCEDIMIENTO,663.0600000000001,3
2021,Cariotipo + banda GTG de sangre periférica,Mama,FISSAL,PROCEDIMIENTO,221.02,1
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Colon,FISSAL,PROCEDIMIENTO,20.58,2
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Cuello uterino,FISSAL,PROCEDIMIENTO,10.29,3
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Leucemias,FISSAL,PROCEDIMIENTO,288.12,31
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Leucemias,SIS,PROCEDIMIENTO,10.29,1
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Linfomas,FISSAL,PROCEDIMIENTO,144.06,15
2021,"Catéterismo o canulación arterial percutánea para toma de muestra, monitorizacion o transfusion (procedimiento separado)",Mama,FISSAL,PROCEDIMIENTO,72.03,7
2021,Catéterismo venoso central,Colon,FISSAL,PROCEDIMIENTO,107.44,2
2021,Catéterismo venoso central,Estómago,FISSAL,PROCEDIMIENTO,53.72,1
2021,Catéterismo venoso central,Leucemias,FISSAL,PROCEDIMIENTO,376.03999999999996,8
2021,Catéterismo venoso central,Leucemias,SIS,PROCEDIMIENTO,53.72,1
2021,Catéterismo venoso central,Linfomas,FISSAL,PROCEDIMIENTO,161.16,3
2021,Catéterismo venoso para toma selectiva de muestras de sangre de distintos órganos,Mama,FISSAL,PROCEDIMIENTO,51.27,1
2021,"Catéterizacion de conducto de Eustaquio, transtimpánica",Colon,FISSAL,PROCEDIMIENTO,122.71,1
2021,"Catéterizacion de conducto de Eustaquio, transtimpánica",Cuello uterino,FISSAL,PROCEDIMIENTO,122.71,1
2021,"Cauterización química de tejido de granulación (tejido de granulación, seno o fístula)",Leucemias,FISSAL,PROCEDIMIENTO,24.47,1
2021,Celulas Progenitoras,Leucemias,FISSAL,PROCEDIMIENTO,39.599999999999994,3
2021,Celulas Progenitoras,Linfomas,FISSAL,PROCEDIMIENTO,13.2,1
2021,"Cerclaje de cérvix uterino, no obstétrico",Cuello uterino,FISSAL,PROCEDIMIENTO,172.63,1
2021,Chagas ELISA,Colon,FISSAL,PROCEDIMIENTO,2449.2,164
2021,Chagas ELISA,Cuello uterino,FISSAL,PROCEDIMIENTO,29608.8,1926
2021,Chagas ELISA,Estómago,FISSAL,PROCEDIMIENTO,7129.2,464
2021,Chagas ELISA,Leucemias,FISSAL,PROCEDIMIENTO,33618.0,2179
2021,Chagas ELISA,Leucemias,SIS,PROCEDIMIENTO,31.2,3
2021,Chagas ELISA,Linfomas,FISSAL,PROCEDIMIENTO,8283.6,533
2021,Chagas ELISA,Mama,FISSAL,PROCEDIMIENTO,4960.8,319
2021,Chagas ELISA,Próstata,FISSAL,PROCEDIMIENTO,1825.2,117
2021,Cierre de Colostomía por vía laparoscópica,Colon,FISSAL,PROCEDIMIENTO,436.78,1
2021,Cierre de Colostomía por vía laparoscópica,Leucemias,FISSAL,PROCEDIMIENTO,436.78,1
2021,"Cierre de enterostomía, intestino grueso o delgado",Cuello uterino,FISSAL,PROCEDIMIENTO,345.78,1
2021,"Cierre secundario de herida quirúrgica o dehiscencia, amplia o complicada",Cuello uterino,FISSAL,PROCEDIMIENTO,267.43,1
2021,"Cierre secundario de herida quirúrgica o dehiscencia, amplia o complicada",Mama,FISSAL,PROCEDIMIENTO,267.43,1
2021,Circuncisión en persona que no sea recién nacida,Próstata,FISSAL,PROCEDIMIENTO,29.42,1
2021,"Cistectomía completa con ureterosigmoidostomía o trasplantes ureterocutáneos y linfadenectomía pélvica bilateral, incluyendo nodulos ilíacos externos, hipogástricos y obturadores",Colon,FISSAL,PROCEDIMIENTO,421.59,1
2021,Cistectomía parcial simple,Colon,FISSAL,PROCEDIMIENTO,1037.34,4
2021,Cistectomía parcial simple,Cuello uterino,FISSAL,PROCEDIMIENTO,1037.34,4
2021,Cistectomía parcial simple,Linfomas,FISSAL,PROCEDIMIENTO,345.78,1
2021,Cistectomía parcial simple,Próstata,FISSAL,PROCEDIMIENTO,691.56,2
2021,"Cistografía, mínimo tres incidencias, Supervisión e interpretación radiológica",Linfomas,FISSAL,PROCEDIMIENTO,37.66,1
2021,"Cistografía, mínimo tres incidencias, Supervisión e interpretación radiológica",Próstata,FISSAL,PROCEDIMIENTO,75.32,2
2021,"Cistoplastía o cistouretroplastía, Operación plástica de la vejiga y/o cuello vesical(Y-plastía anterior, Resección de fondo vesical), cualquier procedimiento, con o sin Resección en cuña del cuello vesical posterior",Próstata,FISSAL,PROCEDIMIENTO,274.74,1
2021,"Cistorrafia, sutura de herida, lesión o ruptura de vejiga; simple",Colon,FISSAL,PROCEDIMIENTO,754.64,4
2021,"Cistorrafia, sutura de herida, lesión o ruptura de vejiga; simple",Cuello uterino,FISSAL,PROCEDIMIENTO,188.66,1
2021,"Cistorrafia, sutura de herida, lesión o ruptura de vejiga; simple",Mama,FISSAL,PROCEDIMIENTO,188.66,1
2021,"Cistotomía o cistostomía, con fulguración y/o Inserción de material radiactivo",Próstata,FISSAL,PROCEDIMIENTO,0.0,1
2021,Cistouretroscopía (procedimiento separado),Colon,FISSAL,PROCEDIMIENTO,1202.4,10
2021,Cistouretroscopía (procedimiento separado),Colon,SIS,PROCEDIMIENTO,120.24,1
2021,Cistouretroscopía (procedimiento separado),Cuello uterino,FISSAL,PROCEDIMIENTO,14669.28,122
2021,Cistouretroscopía (procedimiento separado),Cuello uterino,SIS,PROCEDIMIENTO,240.48,2
2021,Cistouretroscopía (procedimiento separado),Estómago,FISSAL,PROCEDIMIENTO,721.44,6
2021,Cistouretroscopía (procedimiento separado),Leucemias,FISSAL,PROCEDIMIENTO,360.71999999999997,3
2021,Cistouretroscopía (procedimiento separado),Linfomas,FISSAL,PROCEDIMIENTO,1082.1599999999999,9
2021,Cistouretroscopía (procedimiento separado),Mama,FISSAL,PROCEDIMIENTO,841.68,7
2021,Cistouretroscopía (procedimiento separado),Próstata,FISSAL,PROCEDIMIENTO,18276.48,152
2021,Cistouretroscopía (procedimiento separado),Próstata,SIS,PROCEDIMIENTO,5050.08,42
2021,Citometría de celulas progenitoras,Leucemias,FISSAL,PROCEDIMIENTO,3000.16,34
2021,Citometría de celulas progenitoras,Leucemias,SIS,PROCEDIMIENTO,264.71999999999997,3
2021,Citometría de celulas progenitoras,Linfomas,FISSAL,PROCEDIMIENTO,1941.28,22
2021,Citometría de linfocitos CD4 CD8,Colon,FISSAL,PROCEDIMIENTO,1060.64,8
2021,Citometría de linfocitos CD4 CD8,Cuello uterino,FISSAL,PROCEDIMIENTO,7822.22,62
2021,Citometría de linfocitos CD4 CD8,Estómago,FISSAL,PROCEDIMIENTO,795.4800000000001,6
2021,Citometría de linfocitos CD4 CD8,Leucemias,FISSAL,PROCEDIMIENTO,16705.08,127
2021,Citometría de linfocitos CD4 CD8,Linfomas,FISSAL,PROCEDIMIENTO,29963.08,228
2021,Citometría de linfocitos CD4 CD8,Mama,FISSAL,PROCEDIMIENTO,4905.46,38
2021,Citometría de linfocitos CD4 CD8,Próstata,FISSAL,PROCEDIMIENTO,1060.64,8
2021,"Citometría de linfocitos NK, B, T",Linfomas,FISSAL,PROCEDIMIENTO,274.17,1
2021,Citometría para Leucemia,Colon,FISSAL,PROCEDIMIENTO,395.04,1
2021,Citometría para Leucemia,Cuello uterino,FISSAL,PROCEDIMIENTO,395.04,1
2021,Citometría para Leucemia,Estómago,FISSAL,PROCEDIMIENTO,395.04,1
2021,Citometría para Leucemia,Leucemias,FISSAL,PROCEDIMIENTO,1081619.52,2826
2021,Citometría para Leucemia,Leucemias,SIS,PROCEDIMIENTO,9876.0,27
2021,Citometría para Leucemia,Linfomas,FISSAL,PROCEDIMIENTO,35948.64,93
2021,Citometría para Leucemia,Mama,FISSAL,PROCEDIMIENTO,1975.2,5
2021,Citometría para Linfoma,Estómago,FISSAL,PROCEDIMIENTO,489.29,1
2021,Citometría para Linfoma,Leucemias,FISSAL,PROCEDIMIENTO,20550.18,44
2021,Citometría para Linfoma,Leucemias,SIS,PROCEDIMIENTO,489.29,1
2021,Citometría para Linfoma,Linfomas,FISSAL,PROCEDIMIENTO,92475.81,190
2021,Citometría para Linfoma,Linfomas,SIS,PROCEDIMIENTO,1467.8700000000001,3
2021,Citometría para Miolema,Colon,FISSAL,PROCEDIMIENTO,152.25,1
2021,Citometría para Miolema,Leucemias,FISSAL,PROCEDIMIENTO,1370.25,9
2021,Citometría para Miolema,Linfomas,FISSAL,PROCEDIMIENTO,304.5,2
2021,"Citopatología, cervical o vaginal (cualquier sistema de informes), con Rectolección de material en líquido preservante, Reparación automatizada de capa delgada; tamizaje manual supervisado por el médico",Cuello uterino,FISSAL,PROCEDIMIENTO,0.0,2
2021,"Citopatología, extendidos, cualquier otro origen; examen de tamizaje e interpretación",Colon,FISSAL,PROCEDIMIENTO,0.0,1
2021,"Citopatología, extendidos, cualquier otro origen; examen de tamizaje e interpretación",Cuello uterino,FISSAL,PROCEDIMIENTO,0.0,4
2021,"Citopatología, extendidos, cualquier otro origen; examen de tamizaje e interpretación",Linfomas,FISSAL,PROCEDIMIENTO,0.0,7
2021,"Citopatología, extendidos, cualquier otro origen; examen de tamizaje e interpretación",Mama,FISSAL,PROCEDIMIENTO,0.0,26
2021,"Citopatología, extendidos, cualquier otro origen; examen de tamizaje e interpretación",Próstata,FISSAL,PROCEDIMIENTO,0.0,1
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Colon,FISSAL,PROCEDIMIENTO,0.0,3
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Cuello uterino,FISSAL,PROCEDIMIENTO,0.0,13
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Estómago,FISSAL,PROCEDIMIENTO,0.0,7
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Estómago,SIS,PROCEDIMIENTO,0.0,4
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Leucemias,FISSAL,PROCEDIMIENTO,0.0,18
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Linfomas,FISSAL,PROCEDIMIENTO,0.0,22
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Mama,FISSAL,PROCEDIMIENTO,0.0,52
2021,"Citopatología, líquidos, lavados o cepillados, excepto cervicales o vaginales; Reparación de extendidos y filtro, con interpretación",Próstata,FISSAL,PROCEDIMIENTO,0.0,2
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Colon,FISSAL,PROCEDIMIENTO,136.16,23
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Cuello uterino,FISSAL,PROCEDIMIENTO,16001.76,2905
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Cuello uterino,SIS,PROCEDIMIENTO,515.04,88
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Estómago,FISSAL,PROCEDIMIENTO,76.96000000000001,13
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Estómago,SIS,PROCEDIMIENTO,5.92,1
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Leucemias,FISSAL,PROCEDIMIENTO,118.4,21
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Leucemias,SIS,PROCEDIMIENTO,5.92,1
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Linfomas,FISSAL,PROCEDIMIENTO,165.76,31
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Linfomas,SIS,PROCEDIMIENTO,11.84,2
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Mama,FISSAL,PROCEDIMIENTO,1894.4,339
2021,"Citopatología, vaginal o cervical (en cualquier sistema de inFormación), requeriendo interpretación por un médico",Mama,SIS,PROCEDIMIENTO,118.4,20
2021,Citoquímica Leucemia Aguda,Leucemias,FISSAL,PROCEDIMIENTO,122067.36,317
2021,Citoquímica Leucemia Aguda,Leucemias,SIS,PROCEDIMIENTO,3160.32,8
2021,Citoquímica Leucemia Aguda,Linfomas,FISSAL,PROCEDIMIENTO,395.04,1
2021,Citoquímica Leucemia Aguda,Mama,FISSAL,PROCEDIMIENTO,395.04,1
2021,"Coleccion de sangre capilar (p ej dedo, talon u oreja)",Leucemias,FISSAL,PROCEDIMIENTO,21.200000000000003,20
2021,"Coleccion de sangre capilar (p ej dedo, talon u oreja)",Linfomas,FISSAL,PROCEDIMIENTO,8.48,8
2021,"Coleccion de sangre capilar (p ej dedo, talon u oreja)",Mama,FISSAL,PROCEDIMIENTO,22.259999999999998,21
2021,Colecistectomía,Colon,FISSAL,PROCEDIMIENTO,1479.44,4
2021,Colecistectomía,Estómago,FISSAL,PROCEDIMIENTO,4808.18,14
2021,Colectomía parcial con anastomosis,Colon,FISSAL,PROCEDIMIENTO,49184.4,124
2021,Colectomía parcial con anastomosis,Colon,SIS,PROCEDIMIENTO,819.74,2
2021,Colectomía parcial con anastomosis,Cuello uterino,FISSAL,PROCEDIMIENTO,409.87,1
2021,Colectomía parcial con anastomosis,Estómago,FISSAL,PROCEDIMIENTO,3688.83,10
2021,Colectomía parcial con anastomosis,Linfomas,FISSAL,PROCEDIMIENTO,1639.48,4
2021,"Colectomía total abdominal, con protectomía, con ileostomía",Colon,FISSAL,PROCEDIMIENTO,2001.24,4
2021,"Colocación de catéter venoso central (p ej para presión venosa central, quimioterapia, otros)",Estómago,FISSAL,PROCEDIMIENTO,53.88,1
2021,"Colocación de catéter venoso central (p ej para presión venosa central, quimioterapia, otros)",Leucemias,FISSAL,PROCEDIMIENTO,808.2,15
2021,"Colocación de catéter venoso central (p ej para presión venosa central, quimioterapia, otros)",Linfomas,FISSAL,PROCEDIMIENTO,484.92,11
2021,"Colocación de catéter venoso central (p ej para presión venosa central, quimioterapia, otros)",Mama,FISSAL,PROCEDIMIENTO,53.88,1
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Colon,FISSAL,PROCEDIMIENTO,3613.5,69
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Colon,SIS,PROCEDIMIENTO,54.75,1
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Cuello uterino,FISSAL,PROCEDIMIENTO,1204.5,24
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Cuello uterino,SIS,PROCEDIMIENTO,54.75,1
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Estómago,FISSAL,PROCEDIMIENTO,3394.5,65
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Estómago,SIS,PROCEDIMIENTO,273.75,5
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Leucemias,FISSAL,PROCEDIMIENTO,38051.25,739
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Leucemias,SIS,PROCEDIMIENTO,492.75,9
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Linfomas,FISSAL,PROCEDIMIENTO,15384.75,308
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Linfomas,SIS,PROCEDIMIENTO,109.5,2
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Mama,FISSAL,PROCEDIMIENTO,4708.5,88
2021,"Colocación de catéter venoso central tunelizado insertado centralmente en menor de 5 años de edad, sin bomba de infusión o puerto subcutáneo",Próstata,FISSAL,PROCEDIMIENTO,602.25,11
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Colon,FISSAL,PROCEDIMIENTO,796.95,11
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Cuello uterino,FISSAL,PROCEDIMIENTO,72.45,1
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Estómago,FISSAL,PROCEDIMIENTO,8331.75,115
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Estómago,SIS,PROCEDIMIENTO,144.9,2
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Leucemias,FISSAL,PROCEDIMIENTO,724.5,17
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Linfomas,FISSAL,PROCEDIMIENTO,2898.0,40
2021,Colocación de sonda naso yeyunal para soporte nutricional enteral,Mama,FISSAL,PROCEDIMIENTO,289.8,4
2021,"Colocación percutánea de catéter venoso central (subclavia, yugular, u otra vena) en menor de 2 años de edad",Leucemias,FISSAL,PROCEDIMIENTO,107.76,2
