tiempo,diag_group,iafas,tipo_consumo,TOTAL_NETO
2023-01-01,Colon,FISSAL,INSUMO,173941.896
2023-01-01,Colon,FISSAL,MEDICAMENTO,24120.634000000002
2023-01-01,Colon,FISSAL,PROCEDIMIENTO,165500.67
2023-01-01,Colon,SIS,INSUMO,2960.908
2023-01-01,Colon,SIS,MEDICAMENTO,401.12
2023-01-01,Colon,SIS,PROCEDIMIENTO,4864.5
2023-01-01,Cuello uterino,FISSAL,INSUMO,226105.514
2023-01-01,Cuello uterino,FISSAL,MEDICAMENTO,138499.6194
2023-01-01,Cuello uterino,FISSAL,PROCEDIMIENTO,624379.51
2023-01-01,Cuello uterino,SIS,INSUMO,693.01
2023-01-01,Cuello uterino,SIS,MEDICAMENTO,357.56
2023-01-01,Cuello uterino,SIS,PROCEDIMIENTO,3062.1099999999997
2023-01-01,Estómago,FISSAL,INSUMO,108783.412
2023-01-01,Estómago,FISSAL,MEDICAMENTO,70893.9988
2023-01-01,Estómago,FISSAL,PROCEDIMIENTO,203511.39
2023-01-01,Estómago,SIS,INSUMO,889.45
2023-01-01,Estómago,SIS,MEDICAMENTO,319.81600000000003
2023-01-01,Estómago,SIS,PROCEDIMIENTO,2430.08
2023-01-01,Leucemias,FISSAL,INSUMO,336204.071
2023-01-01,Leucemias,FISSAL,MEDICAMENTO,323467.864
2023-01-01,Leucemias,FISSAL,PROCEDIMIENTO,1233707.2
2023-01-01,Leucemias,SIS,INSUMO,45.11
2023-01-01,Leucemias,SIS,MEDICAMENTO,23.38
2023-01-01,Leucemias,SIS,PROCEDIMIENTO,2237.2400000000002
2023-01-01,Linfomas,FISSAL,INSUMO,125940.194
2023-01-01,Linfomas,FISSAL,MEDICAMENTO,134728.923
2023-01-01,Linfomas,FISSAL,PROCEDIMIENTO,494561.4
2023-01-01,Linfomas,SIS,INSUMO,651.15
2023-01-01,Linfomas,SIS,MEDICAMENTO,244.20000000000002
2023-01-01,Linfomas,SIS,PROCEDIMIENTO,5462.48
2023-01-01,Mama,FISSAL,INSUMO,328035.47
2023-01-01,Mama,FISSAL,MEDICAMENTO,228331.62000000002
2023-01-01,Mama,FISSAL,PROCEDIMIENTO,891278.58
2023-01-01,Mama,SIS,INSUMO,1987.692
2023-01-01,Mama,SIS,MEDICAMENTO,890.79
2023-01-01,Mama,SIS,PROCEDIMIENTO,7684.52
2023-01-01,No oncológico (comparador),FISSAL,INSUMO,502.388
2023-01-01,No oncológico (comparador),FISSAL,MEDICAMENTO,1319.23
2023-01-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,9667.37
2023-01-01,No oncológico (comparador),SIS,INSUMO,88143.749
2023-01-01,No oncológico (comparador),SIS,MEDICAMENTO,90814.668
2023-01-01,No oncológico (comparador),SIS,PROCEDIMIENTO,166502.62
2023-01-01,Otro,FISSAL,INSUMO,145305.102
2023-01-01,Otro,FISSAL,MEDICAMENTO,185035.5
2023-01-01,Otro,FISSAL,PROCEDIMIENTO,214498.72
2023-01-01,Otro,SIS,INSUMO,1347316.986
2023-01-01,Otro,SIS,MEDICAMENTO,869740.8202
2023-01-01,Otro,SIS,PROCEDIMIENTO,2285734.11
2023-01-01,Próstata,FISSAL,INSUMO,68555.492
2023-01-01,Próstata,FISSAL,MEDICAMENTO,42958.364
2023-01-01,Próstata,FISSAL,PROCEDIMIENTO,204628.71
2023-01-01,Próstata,SIS,INSUMO,877.01
2023-01-01,Próstata,SIS,MEDICAMENTO,260.09000000000003
2023-01-01,Próstata,SIS,PROCEDIMIENTO,3794.2799999999997
2023-02-01,Colon,FISSAL,INSUMO,127539.52
2023-02-01,Colon,FISSAL,MEDICAMENTO,48121.5398
2023-02-01,Colon,FISSAL,PROCEDIMIENTO,166404.12
2023-02-01,Colon,SIS,INSUMO,40.51
2023-02-01,Colon,SIS,MEDICAMENTO,478.97999999999996
2023-02-01,Colon,SIS,PROCEDIMIENTO,1706.5
2023-02-01,Cuello uterino,FISSAL,INSUMO,225792.17
2023-02-01,Cuello uterino,FISSAL,MEDICAMENTO,181485.3834
2023-02-01,Cuello uterino,FISSAL,PROCEDIMIENTO,665744.23
2023-02-01,Cuello uterino,SIS,INSUMO,2567.71
2023-02-01,Cuello uterino,SIS,MEDICAMENTO,1151.91
2023-02-01,Cuello uterino,SIS,PROCEDIMIENTO,6821.6
2023-02-01,Estómago,FISSAL,INSUMO,171896.11000000002
2023-02-01,Estómago,FISSAL,MEDICAMENTO,94855.704
2023-02-01,Estómago,FISSAL,PROCEDIMIENTO,227908.78
2023-02-01,Estómago,SIS,INSUMO,5845.82
2023-02-01,Estómago,SIS,MEDICAMENTO,5498.5802
2023-02-01,Estómago,SIS,PROCEDIMIENTO,4790.17
2023-02-01,Leucemias,FISSAL,INSUMO,638933.97
2023-02-01,Leucemias,FISSAL,MEDICAMENTO,915523.5914
2023-02-01,Leucemias,FISSAL,PROCEDIMIENTO,2139395.91
2023-02-01,Leucemias,SIS,INSUMO,2370.66
2023-02-01,Leucemias,SIS,MEDICAMENTO,90.55
2023-02-01,Leucemias,SIS,PROCEDIMIENTO,4048.22
2023-02-01,Linfomas,FISSAL,INSUMO,252463.32
2023-02-01,Linfomas,FISSAL,MEDICAMENTO,254123.7912
2023-02-01,Linfomas,FISSAL,PROCEDIMIENTO,568266.25
2023-02-01,Linfomas,SIS,INSUMO,8123.57
2023-02-01,Linfomas,SIS,MEDICAMENTO,6248.183
2023-02-01,Linfomas,SIS,PROCEDIMIENTO,8582.75
2023-02-01,Mama,FISSAL,INSUMO,250622.55
2023-02-01,Mama,FISSAL,MEDICAMENTO,372005.076
2023-02-01,Mama,FISSAL,PROCEDIMIENTO,862127.09
2023-02-01,Mama,SIS,INSUMO,3773.14
2023-02-01,Mama,SIS,MEDICAMENTO,1191.41
2023-02-01,Mama,SIS,PROCEDIMIENTO,10462.67
2023-02-01,No oncológico (comparador),FISSAL,INSUMO,817.25
2023-02-01,No oncológico (comparador),FISSAL,MEDICAMENTO,1636.956
2023-02-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,5279.400000000001
2023-02-01,No oncológico (comparador),SIS,INSUMO,92114.76
2023-02-01,No oncológico (comparador),SIS,MEDICAMENTO,56106.2514
2023-02-01,No oncológico (comparador),SIS,PROCEDIMIENTO,118815.68
2023-02-01,Otro,FISSAL,INSUMO,132911.11
2023-02-01,Otro,FISSAL,MEDICAMENTO,140376.32
2023-02-01,Otro,FISSAL,PROCEDIMIENTO,190267.23
2023-02-01,Otro,SIS,INSUMO,1531292.18
2023-02-01,Otro,SIS,MEDICAMENTO,1315974.189
2023-02-01,Otro,SIS,PROCEDIMIENTO,2159459.05
2023-02-01,Próstata,FISSAL,INSUMO,71006.47
2023-02-01,Próstata,FISSAL,MEDICAMENTO,48872.358
2023-02-01,Próstata,FISSAL,PROCEDIMIENTO,212357.09
2023-02-01,Próstata,SIS,INSUMO,3277.79
2023-02-01,Próstata,SIS,MEDICAMENTO,910.25
2023-02-01,Próstata,SIS,PROCEDIMIENTO,6048.429999999999
2023-03-01,Colon,FISSAL,INSUMO,154997.44
2023-03-01,Colon,FISSAL,MEDICAMENTO,67814.383
2023-03-01,Colon,FISSAL,PROCEDIMIENTO,193753.47
2023-03-01,Colon,SIS,INSUMO,5353.15
2023-03-01,Colon,SIS,MEDICAMENTO,3802.233
2023-03-01,Colon,SIS,PROCEDIMIENTO,6055.85
2023-03-01,Cuello uterino,FISSAL,INSUMO,251028.73
2023-03-01,Cuello uterino,FISSAL,MEDICAMENTO,211150.573
2023-03-01,Cuello uterino,FISSAL,PROCEDIMIENTO,652726.37
2023-03-01,Cuello uterino,SIS,INSUMO,14522.44
2023-03-01,Cuello uterino,SIS,MEDICAMENTO,993.9552
2023-03-01,Cuello uterino,SIS,PROCEDIMIENTO,8545.0
2023-03-01,Estómago,FISSAL,INSUMO,191230.21
2023-03-01,Estómago,FISSAL,MEDICAMENTO,119526.636
2023-03-01,Estómago,FISSAL,PROCEDIMIENTO,230989.26
2023-03-01,Estómago,SIS,INSUMO,10020.460000000001
2023-03-01,Estómago,SIS,MEDICAMENTO,12623.91
2023-03-01,Estómago,SIS,PROCEDIMIENTO,14875.78
2023-03-01,Leucemias,FISSAL,INSUMO,625447.03
2023-03-01,Leucemias,FISSAL,MEDICAMENTO,1197972.6356
2023-03-01,Leucemias,FISSAL,PROCEDIMIENTO,2012834.8
2023-03-01,Leucemias,SIS,INSUMO,0.0
2023-03-01,Leucemias,SIS,MEDICAMENTO,21.9
2023-03-01,Leucemias,SIS,PROCEDIMIENTO,2746.65
2023-03-01,Linfomas,FISSAL,INSUMO,208887.66
2023-03-01,Linfomas,FISSAL,MEDICAMENTO,315232.5866
2023-03-01,Linfomas,FISSAL,PROCEDIMIENTO,549541.08
2023-03-01,Linfomas,SIS,INSUMO,1924.09
2023-03-01,Linfomas,SIS,MEDICAMENTO,696.14
2023-03-01,Linfomas,SIS,PROCEDIMIENTO,8784.54
2023-03-01,Mama,FISSAL,INSUMO,392476.6
2023-03-01,Mama,FISSAL,MEDICAMENTO,569580.1744
2023-03-01,Mama,FISSAL,PROCEDIMIENTO,909747.31
2023-03-01,Mama,SIS,INSUMO,3103.25
2023-03-01,Mama,SIS,MEDICAMENTO,1334.3899999999999
2023-03-01,Mama,SIS,PROCEDIMIENTO,12748.89
2023-03-01,No oncológico (comparador),FISSAL,INSUMO,5332.95
2023-03-01,No oncológico (comparador),FISSAL,MEDICAMENTO,9926.29
2023-03-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,13209.3
2023-03-01,No oncológico (comparador),SIS,INSUMO,54686.18
2023-03-01,No oncológico (comparador),SIS,MEDICAMENTO,79482.2404
2023-03-01,No oncológico (comparador),SIS,PROCEDIMIENTO,135808.45
2023-03-01,Otro,FISSAL,INSUMO,130919.54000000001
2023-03-01,Otro,FISSAL,MEDICAMENTO,159570.4492
2023-03-01,Otro,FISSAL,PROCEDIMIENTO,259679.89
2023-03-01,Otro,SIS,INSUMO,2217296.41
2023-03-01,Otro,SIS,MEDICAMENTO,1711700.7571999999
2023-03-01,Otro,SIS,PROCEDIMIENTO,2627545.87
2023-03-01,Próstata,FISSAL,INSUMO,98114.46
2023-03-01,Próstata,FISSAL,MEDICAMENTO,66385.4202
2023-03-01,Próstata,FISSAL,PROCEDIMIENTO,231446.49
2023-03-01,Próstata,SIS,INSUMO,548.4
2023-03-01,Próstata,SIS,MEDICAMENTO,517.0
2023-03-01,Próstata,SIS,PROCEDIMIENTO,3456.11
2023-04-01,Colon,FISSAL,INSUMO,272256.76
2023-04-01,Colon,FISSAL,MEDICAMENTO,85114.97
2023-04-01,Colon,FISSAL,PROCEDIMIENTO,231565.72
2023-04-01,Colon,SIS,INSUMO,11395.96
2023-04-01,Colon,SIS,MEDICAMENTO,5067.4865
2023-04-01,Colon,SIS,PROCEDIMIENTO,9561.56
2023-04-01,Cuello uterino,FISSAL,INSUMO,197911.8
2023-04-01,Cuello uterino,FISSAL,MEDICAMENTO,172561.356
2023-04-01,Cuello uterino,FISSAL,PROCEDIMIENTO,565543.9
2023-04-01,Cuello uterino,SIS,INSUMO,1272.38
2023-04-01,Cuello uterino,SIS,MEDICAMENTO,159.75
2023-04-01,Cuello uterino,SIS,PROCEDIMIENTO,3520.04
2023-04-01,Estómago,FISSAL,INSUMO,183632.11000000002
2023-04-01,Estómago,FISSAL,MEDICAMENTO,106659.5065
2023-04-01,Estómago,FISSAL,PROCEDIMIENTO,192352.84
2023-04-01,Estómago,SIS,INSUMO,10985.21
2023-04-01,Estómago,SIS,MEDICAMENTO,2882.42
2023-04-01,Estómago,SIS,PROCEDIMIENTO,5489.35
2023-04-01,Leucemias,FISSAL,INSUMO,478142.62
2023-04-01,Leucemias,FISSAL,MEDICAMENTO,933618.0648
2023-04-01,Leucemias,FISSAL,PROCEDIMIENTO,1739247.05
2023-04-01,Leucemias,SIS,INSUMO,8.34
2023-04-01,Leucemias,SIS,MEDICAMENTO,150.15
2023-04-01,Leucemias,SIS,PROCEDIMIENTO,3306.85
2023-04-01,Linfomas,FISSAL,INSUMO,107324.63
2023-04-01,Linfomas,FISSAL,MEDICAMENTO,180973.3425
2023-04-01,Linfomas,FISSAL,PROCEDIMIENTO,348364.31
2023-04-01,Linfomas,SIS,INSUMO,5960.55
2023-04-01,Linfomas,SIS,MEDICAMENTO,3396.52
2023-04-01,Linfomas,SIS,PROCEDIMIENTO,7631.66
2023-04-01,Mama,FISSAL,INSUMO,309325.85
2023-04-01,Mama,FISSAL,MEDICAMENTO,541641.0041
2023-04-01,Mama,FISSAL,PROCEDIMIENTO,746300.21
2023-04-01,Mama,SIS,INSUMO,5909.280000000001
2023-04-01,Mama,SIS,MEDICAMENTO,1178.29
2023-04-01,Mama,SIS,PROCEDIMIENTO,10096.3
2023-04-01,No oncológico (comparador),FISSAL,INSUMO,16521.47
2023-04-01,No oncológico (comparador),FISSAL,MEDICAMENTO,1083.19
2023-04-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,9018.11
2023-04-01,No oncológico (comparador),SIS,INSUMO,48859.69
2023-04-01,No oncológico (comparador),SIS,MEDICAMENTO,57314.5015
2023-04-01,No oncológico (comparador),SIS,PROCEDIMIENTO,124754.24
2023-04-01,Otro,FISSAL,INSUMO,213321.15
2023-04-01,Otro,FISSAL,MEDICAMENTO,150038.7075
2023-04-01,Otro,FISSAL,PROCEDIMIENTO,261576.29
2023-04-01,Otro,SIS,INSUMO,1809017.74
2023-04-01,Otro,SIS,MEDICAMENTO,1387192.313
2023-04-01,Otro,SIS,PROCEDIMIENTO,2248640.03
2023-04-01,Próstata,FISSAL,INSUMO,84753.59
2023-04-01,Próstata,FISSAL,MEDICAMENTO,64372.663
2023-04-01,Próstata,FISSAL,PROCEDIMIENTO,225031.28999999998
2023-04-01,Próstata,SIS,INSUMO,3089.38
2023-04-01,Próstata,SIS,MEDICAMENTO,393.65999999999997
2023-04-01,Próstata,SIS,PROCEDIMIENTO,3768.82
2023-05-01,Colon,FISSAL,INSUMO,242654.53
2023-05-01,Colon,FISSAL,MEDICAMENTO,70492.92
2023-05-01,Colon,FISSAL,PROCEDIMIENTO,231438.63999999998
2023-05-01,Colon,SIS,INSUMO,4194.89
2023-05-01,Colon,SIS,MEDICAMENTO,967.59
2023-05-01,Colon,SIS,PROCEDIMIENTO,5373.37
2023-05-01,Cuello uterino,FISSAL,INSUMO,264653.24
2023-05-01,Cuello uterino,FISSAL,MEDICAMENTO,207695.5215
2023-05-01,Cuello uterino,FISSAL,PROCEDIMIENTO,682252.8200000001
2023-05-01,Cuello uterino,SIS,INSUMO,5975.82
2023-05-01,Cuello uterino,SIS,MEDICAMENTO,1114.94
2023-05-01,Cuello uterino,SIS,PROCEDIMIENTO,7101.21
2023-05-01,Estómago,FISSAL,INSUMO,157638.89
2023-05-01,Estómago,FISSAL,MEDICAMENTO,69211.03
2023-05-01,Estómago,FISSAL,PROCEDIMIENTO,179018.87
2023-05-01,Estómago,SIS,INSUMO,20316.71
2023-05-01,Estómago,SIS,MEDICAMENTO,4950.705
2023-05-01,Estómago,SIS,PROCEDIMIENTO,16867.1
2023-05-01,Leucemias,FISSAL,INSUMO,658477.47
2023-05-01,Leucemias,FISSAL,MEDICAMENTO,1113285.5819
2023-05-01,Leucemias,FISSAL,PROCEDIMIENTO,1942903.22
2023-05-01,Leucemias,SIS,INSUMO,3422.71
2023-05-01,Leucemias,SIS,MEDICAMENTO,1285.6565
2023-05-01,Leucemias,SIS,PROCEDIMIENTO,12480.12
2023-05-01,Linfomas,FISSAL,INSUMO,184165.23
2023-05-01,Linfomas,FISSAL,MEDICAMENTO,215829.394
2023-05-01,Linfomas,FISSAL,PROCEDIMIENTO,513237.06
2023-05-01,Linfomas,SIS,INSUMO,1071.33
2023-05-01,Linfomas,SIS,MEDICAMENTO,1331.38
2023-05-01,Linfomas,SIS,PROCEDIMIENTO,6165.93
2023-05-01,Mama,FISSAL,INSUMO,423333.52
2023-05-01,Mama,FISSAL,MEDICAMENTO,519948.4465
2023-05-01,Mama,FISSAL,PROCEDIMIENTO,894029.78
2023-05-01,Mama,SIS,INSUMO,1459.28
2023-05-01,Mama,SIS,MEDICAMENTO,230.38
2023-05-01,Mama,SIS,PROCEDIMIENTO,8832.029999999999
2023-05-01,No oncológico (comparador),FISSAL,INSUMO,1671.15
2023-05-01,No oncológico (comparador),FISSAL,MEDICAMENTO,8734.7
2023-05-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,6693.63
2023-05-01,No oncológico (comparador),SIS,INSUMO,51201.950000000004
2023-05-01,No oncológico (comparador),SIS,MEDICAMENTO,113053.386
2023-05-01,No oncológico (comparador),SIS,PROCEDIMIENTO,155473.18
2023-05-01,Otro,FISSAL,INSUMO,301232.76
2023-05-01,Otro,FISSAL,MEDICAMENTO,418252.64
2023-05-01,Otro,FISSAL,PROCEDIMIENTO,485115.97
2023-05-01,Otro,SIS,INSUMO,1905386.79
2023-05-01,Otro,SIS,MEDICAMENTO,2437581.4682
2023-05-01,Otro,SIS,PROCEDIMIENTO,2605152.2
2023-05-01,Próstata,FISSAL,INSUMO,59382.98
2023-05-01,Próstata,FISSAL,MEDICAMENTO,61025.1875
2023-05-01,Próstata,FISSAL,PROCEDIMIENTO,187586.73
2023-05-01,Próstata,SIS,INSUMO,485.15000000000003
2023-05-01,Próstata,SIS,MEDICAMENTO,579.66
2023-05-01,Próstata,SIS,PROCEDIMIENTO,4466.35
2023-06-01,Colon,FISSAL,INSUMO,227452.97
2023-06-01,Colon,FISSAL,MEDICAMENTO,59540.9258
2023-06-01,Colon,FISSAL,PROCEDIMIENTO,203712.13
2023-06-01,Colon,SIS,INSUMO,1836.76
2023-06-01,Colon,SIS,MEDICAMENTO,339.96999999999997
2023-06-01,Colon,SIS,PROCEDIMIENTO,3147.73
2023-06-01,Cuello uterino,FISSAL,INSUMO,259943.5
2023-06-01,Cuello uterino,FISSAL,MEDICAMENTO,175890.271
2023-06-01,Cuello uterino,FISSAL,PROCEDIMIENTO,601160.19
2023-06-01,Cuello uterino,SIS,INSUMO,1342.6299999999999
2023-06-01,Cuello uterino,SIS,MEDICAMENTO,415.83000000000004
2023-06-01,Cuello uterino,SIS,PROCEDIMIENTO,2860.38
2023-06-01,Estómago,FISSAL,INSUMO,146589.59
2023-06-01,Estómago,FISSAL,MEDICAMENTO,80373.935
2023-06-01,Estómago,FISSAL,PROCEDIMIENTO,208719.41
2023-06-01,Estómago,SIS,INSUMO,9744.42
2023-06-01,Estómago,SIS,MEDICAMENTO,795.8772
2023-06-01,Estómago,SIS,PROCEDIMIENTO,4744.61
2023-06-01,Leucemias,FISSAL,INSUMO,567693.92
2023-06-01,Leucemias,FISSAL,MEDICAMENTO,1123586.7756
2023-06-01,Leucemias,FISSAL,PROCEDIMIENTO,1779981.18
2023-06-01,Leucemias,SIS,INSUMO,236.7
2023-06-01,Leucemias,SIS,MEDICAMENTO,29.799999999999997
2023-06-01,Leucemias,SIS,PROCEDIMIENTO,112.8
2023-06-01,Linfomas,FISSAL,INSUMO,180917.33
2023-06-01,Linfomas,FISSAL,MEDICAMENTO,257708.698
2023-06-01,Linfomas,FISSAL,PROCEDIMIENTO,502339.96
2023-06-01,Linfomas,SIS,INSUMO,6.9
2023-06-01,Linfomas,SIS,MEDICAMENTO,98.14
2023-06-01,Linfomas,SIS,PROCEDIMIENTO,1921.63
2023-06-01,Mama,FISSAL,INSUMO,419846.78
2023-06-01,Mama,FISSAL,MEDICAMENTO,393348.5972
2023-06-01,Mama,FISSAL,PROCEDIMIENTO,887269.61
2023-06-01,Mama,SIS,INSUMO,10263.07
2023-06-01,Mama,SIS,MEDICAMENTO,753.758
2023-06-01,Mama,SIS,PROCEDIMIENTO,9895.18
2023-06-01,No oncológico (comparador),FISSAL,INSUMO,8049.099999999999
2023-06-01,No oncológico (comparador),FISSAL,MEDICAMENTO,8890.8636
2023-06-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,20788.79
2023-06-01,No oncológico (comparador),SIS,INSUMO,106675.266
2023-06-01,No oncológico (comparador),SIS,MEDICAMENTO,84126.0932
2023-06-01,No oncológico (comparador),SIS,PROCEDIMIENTO,173546.36000000002
2023-06-01,Otro,FISSAL,INSUMO,168198.32
2023-06-01,Otro,FISSAL,MEDICAMENTO,121958.304
2023-06-01,Otro,FISSAL,PROCEDIMIENTO,240344.44
2023-06-01,Otro,SIS,INSUMO,2206953.62
2023-06-01,Otro,SIS,MEDICAMENTO,1161905.7738
2023-06-01,Otro,SIS,PROCEDIMIENTO,2585785.08
2023-06-01,Próstata,FISSAL,INSUMO,96301.15
2023-06-01,Próstata,FISSAL,MEDICAMENTO,68339.681
2023-06-01,Próstata,FISSAL,PROCEDIMIENTO,176528.05
2023-06-01,Próstata,SIS,INSUMO,1014.9300000000001
2023-06-01,Próstata,SIS,MEDICAMENTO,378.242
2023-06-01,Próstata,SIS,PROCEDIMIENTO,3119.45
2023-07-01,Colon,FISSAL,INSUMO,136479.87
2023-07-01,Colon,FISSAL,MEDICAMENTO,302177.9508
2023-07-01,Colon,FISSAL,PROCEDIMIENTO,200984.61
2023-07-01,Colon,SIS,INSUMO,13746.289999999999
2023-07-01,Colon,SIS,MEDICAMENTO,1493.9084
2023-07-01,Colon,SIS,PROCEDIMIENTO,9671.789999999999
2023-07-01,Cuello uterino,FISSAL,INSUMO,307086.91
2023-07-01,Cuello uterino,FISSAL,MEDICAMENTO,297599.476
2023-07-01,Cuello uterino,FISSAL,PROCEDIMIENTO,619491.78
2023-07-01,Cuello uterino,SIS,INSUMO,10344.380000000001
2023-07-01,Cuello uterino,SIS,MEDICAMENTO,1185.748
2023-07-01,Cuello uterino,SIS,PROCEDIMIENTO,3663.18
2023-07-01,Estómago,FISSAL,INSUMO,124818.44
2023-07-01,Estómago,FISSAL,MEDICAMENTO,131232.424
2023-07-01,Estómago,FISSAL,PROCEDIMIENTO,175349.58
2023-07-01,Estómago,SIS,INSUMO,7740.65
2023-07-01,Estómago,SIS,MEDICAMENTO,2163.527
2023-07-01,Estómago,SIS,PROCEDIMIENTO,6153.39
2023-07-01,Leucemias,FISSAL,INSUMO,751133.04
2023-07-01,Leucemias,FISSAL,MEDICAMENTO,942555.4264
2023-07-01,Leucemias,FISSAL,PROCEDIMIENTO,1826825.93
2023-07-01,Leucemias,SIS,INSUMO,970.77
2023-07-01,Leucemias,SIS,MEDICAMENTO,1114.23
2023-07-01,Leucemias,SIS,PROCEDIMIENTO,9060.5
2023-07-01,Linfomas,FISSAL,INSUMO,241302.192
2023-07-01,Linfomas,FISSAL,MEDICAMENTO,314508.8108
2023-07-01,Linfomas,FISSAL,PROCEDIMIENTO,525344.52
2023-07-01,Linfomas,SIS,INSUMO,293.08000000000004
2023-07-01,Linfomas,SIS,MEDICAMENTO,89.57
2023-07-01,Linfomas,SIS,PROCEDIMIENTO,1692.47
2023-07-01,Mama,FISSAL,INSUMO,381524.41
2023-07-01,Mama,FISSAL,MEDICAMENTO,545905.9428
2023-07-01,Mama,FISSAL,PROCEDIMIENTO,875939.81
2023-07-01,Mama,SIS,INSUMO,1533.68
2023-07-01,Mama,SIS,MEDICAMENTO,259.26800000000003
2023-07-01,Mama,SIS,PROCEDIMIENTO,6590.24
2023-07-01,No oncológico (comparador),FISSAL,INSUMO,16219.27
2023-07-01,No oncológico (comparador),FISSAL,MEDICAMENTO,10159.38
2023-07-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,10731.15
2023-07-01,No oncológico (comparador),SIS,INSUMO,152788.21600000001
2023-07-01,No oncológico (comparador),SIS,MEDICAMENTO,122789.3438
2023-07-01,No oncológico (comparador),SIS,PROCEDIMIENTO,219788.54
2023-07-01,Otro,FISSAL,INSUMO,126586.69
2023-07-01,Otro,FISSAL,MEDICAMENTO,139609.472
2023-07-01,Otro,FISSAL,PROCEDIMIENTO,153144.55
2023-07-01,Otro,SIS,INSUMO,2493948.24
2023-07-01,Otro,SIS,MEDICAMENTO,1549839.6888000001
2023-07-01,Otro,SIS,PROCEDIMIENTO,2530137.08
2023-07-01,Próstata,FISSAL,INSUMO,43331.05
2023-07-01,Próstata,FISSAL,MEDICAMENTO,158561.65
2023-07-01,Próstata,FISSAL,PROCEDIMIENTO,151278.15
2023-07-01,Próstata,SIS,INSUMO,2597.07
2023-07-01,Próstata,SIS,MEDICAMENTO,1023.424
2023-07-01,Próstata,SIS,PROCEDIMIENTO,2794.89
2023-08-01,Colon,FISSAL,INSUMO,181167.43
2023-08-01,Colon,FISSAL,MEDICAMENTO,133231.8924
2023-08-01,Colon,FISSAL,PROCEDIMIENTO,233212.84
2023-08-01,Colon,SIS,INSUMO,5096.91
2023-08-01,Colon,SIS,MEDICAMENTO,844.86
2023-08-01,Colon,SIS,PROCEDIMIENTO,8275.18
2023-08-01,Cuello uterino,FISSAL,INSUMO,242183.0
2023-08-01,Cuello uterino,FISSAL,MEDICAMENTO,756528.0956
2023-08-01,Cuello uterino,FISSAL,PROCEDIMIENTO,594779.1
2023-08-01,Cuello uterino,SIS,INSUMO,2579.29
2023-08-01,Cuello uterino,SIS,MEDICAMENTO,188.32
2023-08-01,Cuello uterino,SIS,PROCEDIMIENTO,3755.54
2023-08-01,Estómago,FISSAL,INSUMO,130842.8
2023-08-01,Estómago,FISSAL,MEDICAMENTO,297365.3432
2023-08-01,Estómago,FISSAL,PROCEDIMIENTO,205083.4
2023-08-01,Estómago,SIS,INSUMO,8148.2300000000005
2023-08-01,Estómago,SIS,MEDICAMENTO,2269.022
2023-08-01,Estómago,SIS,PROCEDIMIENTO,5346.82
2023-08-01,Leucemias,FISSAL,INSUMO,403805.38
2023-08-01,Leucemias,FISSAL,MEDICAMENTO,1406082.6284
2023-08-01,Leucemias,FISSAL,PROCEDIMIENTO,1653572.1
2023-08-01,Leucemias,SIS,INSUMO,1186.98
2023-08-01,Leucemias,SIS,MEDICAMENTO,584.3100000000001
2023-08-01,Leucemias,SIS,PROCEDIMIENTO,9452.25
2023-08-01,Linfomas,FISSAL,INSUMO,120116.49
2023-08-01,Linfomas,FISSAL,MEDICAMENTO,383781.44920000003
2023-08-01,Linfomas,FISSAL,PROCEDIMIENTO,387159.52
2023-08-01,Linfomas,SIS,INSUMO,546.87
2023-08-01,Linfomas,SIS,MEDICAMENTO,1232.74
2023-08-01,Linfomas,SIS,PROCEDIMIENTO,2163.2
2023-08-01,Mama,FISSAL,INSUMO,344803.77
2023-08-01,Mama,FISSAL,MEDICAMENTO,1340841.3218
2023-08-01,Mama,FISSAL,PROCEDIMIENTO,950769.76
2023-08-01,Mama,SIS,INSUMO,5286.75
2023-08-01,Mama,SIS,MEDICAMENTO,2907.536
2023-08-01,Mama,SIS,PROCEDIMIENTO,11770.77
2023-08-01,No oncológico (comparador),FISSAL,INSUMO,669.46
2023-08-01,No oncológico (comparador),FISSAL,MEDICAMENTO,2909.95
2023-08-01,No oncológico (comparador),FISSAL,PROCEDIMIENTO,10808.42
2023-08-01,No oncológico (comparador),SIS,INSUMO,161606.34
2023-08-01,No oncológico (comparador),SIS,MEDICAMENTO,241618.629
2023-08-01,No oncológico (comparador),SIS,PROCEDIMIENTO,278934.81
2023-08-01,Otro,FISSAL,INSUMO,97318.39
2023-08-01,Otro,FISSAL,MEDICAMENTO,409453.11
2023-08-01,Otro,FISSAL,PROCEDIMIENTO,181259.33
2023-08-01,Otro,SIS,INSUMO,1854426.4
2023-08-01,Otro,SIS,MEDICAMENTO,3629917.665
2023-08-01,Otro,SIS,PROCEDIMIENTO,2555359.21
2023-08-01,Próstata,FISSAL,INSUMO,81054.21
2023-08-01,Próstata,FISSAL,MEDICAMENTO,477346.2504
2023-08-01,Próstata,FISSAL,PROCEDIMIENTO,219981.84
